AREA,COUNT,MAJORITY,MAX,MEAN,MEDIAN,MIN,MINORITY,RANGE,STD,SUM,Unique,VARIETY
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,339,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,340,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,341,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,342,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,343,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,344,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,345,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,346,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,347,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,348,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,349,1
23079999.99999999,577,0,2,0.058925476603119586,0,0,2,2,0.3381992628811222,34.0,350,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,351,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,352,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,353,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,354,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,355,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,356,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,357,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,358,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,359,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,360,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,361,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,362,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,363,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,364,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,365,1
23079999.99999999,577,0,2,0.058925476603119586,0,0,2,2,0.3381992628811222,34.0,366,2
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,367,1
23039999.99999999,576,0,2,0.041666666666666664,0,0,2,2,0.2856522750167102,24.0,368,2
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,369,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,370,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,371,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,372,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,373,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,374,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,375,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,376,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,377,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,378,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,379,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,380,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,381,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,382,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,383,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,384,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,385,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,386,1
23159999.99999999,579,0,2,0.027633851468048358,0,0,2,2,0.23346107424823215,16.0,387,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,388,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,389,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,390,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,391,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,392,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,393,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,394,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,395,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,396,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,397,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,398,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,399,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,400,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,401,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,402,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,403,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,404,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,405,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,406,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,407,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,408,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,409,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,410,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,411,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,412,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,413,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,414,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,415,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,416,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,417,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,418,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,419,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,420,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,421,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,422,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,423,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,424,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,425,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,426,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,427,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,428,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,429,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,430,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,431,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,432,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,433,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,434,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,435,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,436,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,437,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,438,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,439,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,440,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,441,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,442,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,443,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,444,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,445,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,446,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,447,1
22999999.99999999,575,0,2,0.034782608695652174,0,0,2,2,0.2614486326673549,20.0,448,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,449,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,450,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,451,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,452,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,453,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,454,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,455,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,456,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,457,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,458,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,459,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,460,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,461,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,462,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,463,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,464,1
23159999.99999999,579,0,2,0.013816925734024179,0,0,2,2,0.16565911997625973,8.0,465,2
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,466,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,467,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,468,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,469,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,470,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,471,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,472,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,473,1
22999999.99999999,575,0,2,0.006956521739130435,0,0,2,2,0.11774824959868352,4.0,474,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,475,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,476,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,477,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,478,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,479,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,480,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,481,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,482,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,483,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,484,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,485,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,486,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,487,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,488,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,489,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,490,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,491,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,492,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,493,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,494,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,495,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,496,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,497,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,498,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,499,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,500,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,501,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,502,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,503,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,504,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,505,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,506,1
22999999.99999999,575,0,2,0.03130434782608696,0,0,2,2,0.24825135137468493,18.0,507,2
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,508,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,509,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,510,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,511,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,512,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,513,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,514,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,515,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,516,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,517,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,518,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,519,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,520,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,521,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,522,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,523,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,524,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,525,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,526,1
10479999.999999994,262,0,0,0.0,0,0,0,0,0.0,0.0,527,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,528,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,529,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,530,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,531,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,532,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,533,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,534,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,535,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,536,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,537,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,538,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,539,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,540,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,541,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,542,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,543,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,544,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,545,1
11199999.999999994,280,0,0,0.0,0,0,0,0,0.0,0.0,546,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,547,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,548,1
23079999.99999999,577,0,2,0.21143847487001732,0,0,2,2,0.6149558692171949,122.0,549,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,550,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,551,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,552,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,553,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,554,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,555,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,556,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,557,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,558,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,559,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,560,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,561,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,562,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,563,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,564,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,565,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,566,1
11759999.999999994,294,0,0,0.0,0,0,0,0,0.0,0.0,567,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,568,1
23039999.99999999,576,0,2,0.22569444444444445,0,0,2,2,0.6328119046255392,130.0,569,2
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,570,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,571,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,572,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,573,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,574,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,575,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,576,1
23079999.99999999,577,0,2,0.2045060658578856,0,0,2,2,0.6059615505484662,118.0,577,2
23039999.99999999,576,0,2,0.013888888888888888,0,0,2,2,0.1660869547652972,8.0,578,2
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,579,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,580,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,581,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,582,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,583,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,584,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,585,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,586,1
12439999.999999993,311,0,0,0.0,0,0,0,0,0.0,0.0,587,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,588,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,589,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,590,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,591,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,592,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,593,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,594,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,595,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,596,1
22959999.99999999,574,0,2,0.24390243902439024,0,0,2,2,0.6544589202438409,140.0,597,2
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,598,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,599,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,600,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,601,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,602,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,603,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,604,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,605,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,606,1
12959999.999999993,324,0,0,0.0,0,0,0,0,0.0,0.0,607,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,608,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,609,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,610,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,611,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,612,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,613,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,614,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,615,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,616,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,617,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,618,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,619,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,620,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,621,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,622,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,623,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,624,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,625,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,626,1
13599999.999999993,340,0,0,0.0,0,0,0,0,0.0,0.0,627,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,628,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,629,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,630,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,631,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,632,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,633,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,634,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,635,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,636,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,637,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,638,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,639,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,640,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,641,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,642,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,643,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,644,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,645,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,646,1
14319999.999999993,358,0,0,0.0,0,0,0,0,0.0,0.0,647,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,648,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,649,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,650,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,651,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,652,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,653,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,654,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,655,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,656,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,657,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,658,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,659,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,660,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,661,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,662,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,663,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,664,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,665,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,666,1
14799999.999999993,370,0,0,0.0,0,0,0,0,0.0,0.0,667,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,668,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,669,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,670,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,671,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,672,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,673,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,674,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,675,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,676,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,677,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,678,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,679,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,680,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,681,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,682,1
23119999.99999999,578,0,0,0.0,0,0,0,0,0.0,0.0,683,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,684,1
23199999.99999999,580,0,0,0.0,0,0,0,0,0.0,0.0,685,1
22879999.99999999,572,0,0,0.0,0,0,0,0,0.0,0.0,686,1
15559999.99999999,389,0,0,0.0,0,0,0,0,0.0,0.0,687,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,688,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,689,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,690,1
22999999.99999999,575,0,0,0.0,0,0,0,0,0.0,0.0,691,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,692,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,693,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,694,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,695,1
23079999.99999999,577,0,0,0.0,0,0,0,0,0.0,0.0,696,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,697,1
23039999.99999999,576,0,0,0.0,0,0,0,0,0.0,0.0,698,1
22959999.99999999,574,0,0,0.0,0,0,0,0,0.0,0.0,699,1
23159999.99999999,579,0,0,0.0,0,0,0,0,0.0,0.0,700,1
22919999.99999999,573,0,0,0.0,0,0,0,0,0.0,0.0,701,1
