PROT_NUMBE,BLOCK_NUMB,PROT_NUM_BLOCK_NUM,Unique,Shape_Length,Shape_Area,bounds
NI18-03, 6407,NI18-03 6407,4267,19204.61747495115,23049246.08264584,"-73.623,35.559,-73.569,35.603"
NI18-03, 6408,NI18-03 6408,4268,19204.32281602475,23048538.853112184,"-73.570,35.559,-73.516,35.602"
NI18-03, 6409,NI18-03 6409,4269,19204.01741731973,23047805.861123804,"-73.517,35.558,-73.463,35.602"
NI18-03, 6410,NI18-03 6410,4270,19203.701008171833,23047046.451420397,"-73.464,35.557,-73.410,35.601"
NI18-03, 6411,NI18-03 6411,4271,19203.373859327647,23046261.28491243,"-73.411,35.557,-73.357,35.600"
NI18-03, 6412,NI18-03 6412,4272,19203.035624502278,23045449.51934239,"-73.358,35.556,-73.304,35.600"
NI18-03, 6413,NI18-03 6413,4273,19202.68664992722,23044611.99665211,"-73.305,35.555,-73.251,35.599"
NI18-03, 6414,NI18-03 6414,4274,19202.326740492288,23043748.24581574,"-73.252,35.554,-73.198,35.598"
NI18-03, 6415,NI18-03 6415,4275,19201.955896321473,23042858.266138032,"-73.199,35.553,-73.145,35.597"
NI18-03, 6416,NI18-03 6416,4276,19201.574356321857,23041942.640413355,"-73.146,35.553,-73.093,35.597"
NI18-03, 6417,NI18-03 6417,4277,19201.181686436532,23041000.321762152,"-73.094,35.552,-73.040,35.596"
NI18-03, 6418,NI18-03 6418,4278,19200.778276916797,23040032.256669592,"-73.041,35.551,-72.987,35.595"
NI18-03, 6419,NI18-03 6419,4279,19200.363705816642,23039037.421637446,"-72.988,35.550,-72.934,35.594"
NI18-03, 6420,NI18-03 6420,4280,19199.93854627238,23038017.200969942,"-72.935,35.549,-72.881,35.593"
NI18-03, 6421,NI18-03 6421,4281,19199.50234471631,23036970.50758428,"-72.882,35.548,-72.828,35.592"
NI18-03, 6422,NI18-03 6422,4282,19199.055359640206,23035897.967943802,"-72.829,35.547,-72.775,35.591"
NI18-03, 6423,NI18-03 6423,4283,19198.597332471574,23034798.95629434,"-72.776,35.546,-72.722,35.590"
NI18-03, 6424,NI18-03 6424,4284,19198.12840227208,23033673.80847365,"-72.723,35.545,-72.669,35.589"
NI18-03, 6425,NI18-03 6425,4285,19197.648939908042,23032523.420329787,"-72.670,35.544,-72.616,35.588"
NI18-03, 6426,NI18-03 6426,4286,19197.158152729207,23031345.886295564,"-72.617,35.543,-72.563,35.587"
NI18-03, 6427,NI18-03 6427,4287,19196.656669824773,23030142.726142697,"-72.564,35.542,-72.510,35.586"
NI18-03, 6428,NI18-03 6428,4288,19196.144522854865,23028914.013768557,"-72.511,35.541,-72.457,35.585"
NI18-03, 6429,NI18-03 6429,4289,19195.621214538307,23027658.553974297,"-72.459,35.540,-72.404,35.584"
NI18-03, 6430,NI18-03 6430,4290,19195.087091210862,23026377.186693624,"-72.406,35.539,-72.351,35.583"
NI18-03, 6431,NI18-03 6431,4291,19194.54207707735,23025069.72960548,"-72.353,35.537,-72.298,35.582"
NI18-03, 6432,NI18-03 6432,4292,19193.986203779215,23023736.25674354,"-72.300,35.536,-72.245,35.581"
NI18-03, 6433,NI18-03 6433,4293,19193.41967894668,23022377.275322203,"-72.247,35.535,-72.193,35.579"
NI18-03, 6434,NI18-03 6434,4294,19192.842068549544,23020991.73943574,"-72.194,35.534,-72.140,35.578"
NI18-03, 6435,NI18-03 6435,4295,19192.2536430081,23019580.309858777,"-72.141,35.533,-72.087,35.577"
NI18-03, 6436,NI18-03 6436,4296,19191.654087665833,23018142.223290727,"-72.088,35.531,-72.034,35.576"
NI18-03, 6437,NI18-03 6437,4297,15913.338767204568,15078301.557705931,"-72.035,35.530,-72.000,35.574"
NI18-03, 6451,NI18-03 6451,4298,19206.150433584236,23052937.81720756,"-73.941,35.519,-73.888,35.563"
NI18-03, 6452,NI18-03 6452,4299,19205.921405840134,23052388.072150618,"-73.888,35.519,-73.835,35.563"
NI18-03, 6453,NI18-03 6453,4300,19205.681487461356,23051812.192937724,"-73.835,35.518,-73.782,35.562"
NI18-03, 6454,NI18-03 6454,4301,19205.430471220647,23051209.677035447,"-73.782,35.518,-73.729,35.562"
NI18-03, 6455,NI18-03 6455,4302,19205.168759544955,23050581.50471351,"-73.730,35.517,-73.676,35.561"
NI18-03, 6456,NI18-03 6456,4303,19204.89584263558,23049926.44350873,"-73.677,35.517,-73.623,35.560"
NI18-03, 6457,NI18-03 6457,4304,19204.61233758921,23049245.98449845,"-73.624,35.516,-73.570,35.560"
NI18-03, 6458,NI18-03 6458,4305,19204.31774691433,23048538.922218945,"-73.571,35.515,-73.517,35.559"
NI18-03, 6459,NI18-03 6459,4306,19204.012297413577,23047805.807906713,"-73.518,35.515,-73.464,35.559"
NI18-03, 6460,NI18-03 6460,4307,19203.696076907945,23047046.855988592,"-73.465,35.514,-73.411,35.558"
NI18-03, 6461,NI18-03 6461,4308,19203.368802417812,23046261.387301847,"-73.412,35.513,-73.358,35.557"
NI18-03, 6462,NI18-03 6462,4309,19203.030669091528,23045449.875724025,"-73.359,35.513,-73.305,35.557"
NI18-03, 6463,NI18-03 6463,4310,19202.681525789114,23044611.946339324,"-73.306,35.512,-73.252,35.556"
NI18-03, 6464,NI18-03 6464,4311,19202.321687054653,23043748.36889682,"-73.253,35.511,-73.199,35.555"
NI18-03, 6465,NI18-03 6465,4312,19201.950794441193,23042858.28344544,"-73.200,35.510,-73.146,35.554"
NI18-03, 6466,NI18-03 6466,4313,19201.56901142504,23041942.078380108,"-73.147,35.509,-73.094,35.553"
NI18-03, 6467,NI18-03 6467,4314,19201.17641347294,23040999.936227493,"-73.095,35.509,-73.041,35.553"
NI18-03, 6468,NI18-03 6468,4315,19200.773076300724,23040032.048632383,"-73.042,35.508,-72.988,35.552"
NI18-03, 6469,NI18-03 6469,4316,19200.35853404101,23039037.285476923,"-72.989,35.507,-72.935,35.551"
NI18-03, 6470,NI18-03 6470,4317,19199.933328164523,23038016.958962902,"-72.936,35.506,-72.882,35.550"
NI18-03, 6471,NI18-03 6471,4318,19199.497124601825,23036970.267476443,"-72.883,35.505,-72.829,35.549"
NI18-03, 6472,NI18-03 6472,4319,19199.05005000568,23035897.514351185,"-72.830,35.504,-72.776,35.548"
NI18-03, 6473,NI18-03 6473,4320,19198.59221684064,23034798.973763734,"-72.777,35.503,-72.723,35.547"
NI18-03, 6474,NI18-03 6474,4321,19198.123166440913,23033673.540310163,"-72.724,35.502,-72.670,35.546"
NI18-03, 6475,NI18-03 6475,4322,19197.643615818008,23032522.94999523,"-72.671,35.501,-72.617,35.545"
NI18-03, 6476,NI18-03 6476,4323,19197.152979696864,23031345.782685652,"-72.619,35.500,-72.564,35.544"
NI18-03, 6477,NI18-03 6477,4324,19196.651528931296,23030142.70256801,"-72.566,35.499,-72.511,35.543"
NI18-03, 6478,NI18-03 6478,4325,19196.13918784557,23028913.530088793,"-72.513,35.498,-72.459,35.542"
NI18-03, 6479,NI18-03 6479,4326,19195.61603204041,23027658.446023844,"-72.460,35.497,-72.406,35.541"
NI18-03, 6480,NI18-03 6480,4327,19195.08186640733,23026376.980316173,"-72.407,35.495,-72.353,35.540"
NI18-03, 6481,NI18-03 6481,4328,19194.536766446938,23025069.31903948,"-72.354,35.494,-72.300,35.539"
NI18-03, 6482,NI18-03 6482,4329,19193.980895842426,23023735.86253307,"-72.301,35.493,-72.247,35.537"
NI18-03, 6483,NI18-03 6483,4330,19193.41433019,23022376.79169766,"-72.248,35.492,-72.194,35.536"
NI18-03, 6484,NI18-03 6484,4331,19192.836679073916,23020991.166870832,"-72.196,35.491,-72.141,35.535"
NI18-03, 6485,NI18-03 6485,4332,19192.248169363982,23019579.537281573,"-72.143,35.489,-72.088,35.534"
NI18-03, 6486,NI18-03 6486,4333,19191.648889026626,23018142.11372307,"-72.090,35.488,-72.035,35.533"
NI18-03, 6487,NI18-03 6487,4334,16202.878059819139,15779294.31896304,"-72.037,35.487,-72.000,35.531"
NI18-03, 6501,NI18-03 6501,4335,19206.145375727996,23052938.062749334,"-73.942,35.476,-73.888,35.520"
NI18-03, 6502,NI18-03 6502,4336,19205.916175012022,23052387.905526306,"-73.889,35.476,-73.835,35.519"
NI18-03, 6503,NI18-03 6503,4337,19205.676279223793,23051812.08256454,"-73.836,35.475,-73.782,35.519"
NI18-03, 6504,NI18-03 6504,4338,19205.425254278853,23051209.55159771,"-73.783,35.474,-73.730,35.518"
NI18-03, 6505,NI18-03 6505,4339,19205.163490424882,23050581.25873287,"-73.730,35.474,-73.677,35.518"
NI18-03, 6506,NI18-03 6506,4340,19204.890641289276,23049926.35825584,"-73.677,35.473,-73.624,35.517"
NI18-03, 6507,NI18-03 6507,4341,19204.60712882259,23049245.882112805,"-73.624,35.473,-73.571,35.517"
NI18-03, 6508,NI18-03 6508,4342,19204.312638399184,23048539.065332837,"-73.572,35.472,-73.518,35.516"
NI18-03, 6509,NI18-03 6509,4343,19204.007182293306,23047805.941216774,"-73.519,35.471,-73.465,35.515"
NI18-03, 6510,NI18-03 6510,4344,19203.6906726347,23047046.30012358,"-73.466,35.471,-73.412,35.515"
NI18-03, 6511,NI18-03 6511,4345,19203.363467983832,23046261.00259336,"-73.413,35.470,-73.359,35.514"
NI18-03, 6512,NI18-03 6512,4346,19203.02540495131,23045449.658009052,"-73.360,35.469,-73.306,35.513"
NI18-03, 6513,NI18-03 6513,4347,19202.676288367977,23044611.800453268,"-73.307,35.468,-73.253,35.513"
NI18-03, 6514,NI18-03 6514,4348,19202.316325690925,23043747.92793566,"-73.254,35.468,-73.200,35.512"
NI18-03, 6515,NI18-03 6515,4349,19201.945624094275,23042858.303246353,"-73.201,35.467,-73.147,35.511"
NI18-03, 6516,NI18-03 6516,4350,19201.563944653717,23041942.351925742,"-73.148,35.466,-73.095,35.510"
NI18-03, 6517,NI18-03 6517,4351,19201.171224028072,23040999.91786145,"-73.096,35.465,-73.042,35.509"
NI18-03, 6518,NI18-03 6518,4352,19200.767840042783,23040031.920331195,"-73.043,35.464,-72.989,35.509"
NI18-03, 6519,NI18-03 6519,4353,19200.353327030774,23039037.235313635,"-72.990,35.463,-72.936,35.508"
NI18-03, 6520,NI18-03 6520,4354,19199.92799968931,23038016.625284217,"-72.937,35.463,-72.883,35.507"
NI18-03, 6521,NI18-03 6521,4355,19199.49182626477,23036970.008800294,"-72.884,35.462,-72.830,35.506"
NI18-03, 6522,NI18-03 6522,4356,19199.044750620975,23035897.254492294,"-72.831,35.461,-72.777,35.505"
NI18-03, 6523,NI18-03 6523,4357,19198.58694839127,23034798.796251804,"-72.778,35.460,-72.724,35.504"
NI18-03, 6524,NI18-03 6524,4358,19198.11785370986,23033673.259278037,"-72.726,35.459,-72.671,35.503"
NI18-03, 6525,NI18-03 6525,4359,19197.638334906835,23032522.748123907,"-72.673,35.458,-72.619,35.502"
NI18-03, 6526,NI18-03 6526,4360,19197.14769950202,23031345.592136197,"-72.620,35.457,-72.566,35.501"
NI18-03, 6527,NI18-03 6527,4361,19196.646205832323,23030142.41466295,"-72.567,35.456,-72.513,35.500"
NI18-03, 6528,NI18-03 6528,4362,19196.133822179825,23028913.14296043,"-72.514,35.454,-72.460,35.499"
NI18-03, 6529,NI18-03 6529,4363,19195.610699838962,23027658.147554312,"-72.461,35.453,-72.407,35.498"
NI18-03, 6530,NI18-03 6530,4364,19195.076372966087,23026376.29934277,"-72.408,35.452,-72.354,35.497"
NI18-03, 6531,NI18-03 6531,4365,19194.531351438985,23025068.833340265,"-72.356,35.451,-72.301,35.495"
NI18-03, 6532,NI18-03 6532,4366,19193.97555958567,23023735.570240095,"-72.303,35.450,-72.248,35.494"
NI18-03, 6533,NI18-03 6533,4367,19193.408985025657,23022376.482513897,"-72.250,35.449,-72.196,35.493"
NI18-03, 6534,NI18-03 6534,4368,19192.83129389127,23020990.764918342,"-72.197,35.447,-72.143,35.492"
NI18-03, 6535,NI18-03 6535,4369,19192.24293981881,23019579.51863125,"-72.144,35.446,-72.090,35.491"
NI18-03, 6536,NI18-03 6536,4370,19191.643425379065,23018141.54343523,"-72.091,35.445,-72.037,35.489"
NI18-03, 6537,NI18-03 6537,4371,16492.126425893013,16479543.844539529,"-72.039,35.444,-72.000,35.488"
NI18-03, 6551,NI18-03 6551,4372,19206.140081318288,23052937.908207424,"-73.942,35.433,-73.889,35.476"
NI18-03, 6552,NI18-03 6552,4373,19205.911066456865,23052388.201729298,"-73.890,35.432,-73.836,35.476"
NI18-03, 6553,NI18-03 6553,4374,19205.670803294066,23051811.49879662,"-73.837,35.432,-73.783,35.476"
NI18-03, 6554,NI18-03 6554,4375,19205.419921099015,23051209.31631878,"-73.784,35.431,-73.730,35.475"
NI18-03, 6555,NI18-03 6555,4376,19205.158300456653,23050581.36783074,"-73.731,35.431,-73.677,35.474"
NI18-03, 6556,NI18-03 6556,4377,19204.885324252136,23049926.169665042,"-73.678,35.430,-73.624,35.474"
NI18-03, 6557,NI18-03 6557,4378,19204.601641233145,23049245.282148074,"-73.625,35.429,-73.572,35.473"
NI18-03, 6558,NI18-03 6558,4379,19204.30721970315,23048538.63408819,"-73.572,35.429,-73.519,35.473"
NI18-03, 6559,NI18-03 6559,4380,19204.0019084829,23047805.86380262,"-73.519,35.428,-73.466,35.472"
NI18-03, 6560,NI18-03 6560,4381,19203.685349060244,23047046.09996549,"-73.467,35.427,-73.413,35.471"
NI18-03, 6561,NI18-03 6561,4382,19203.35836581282,23046261.340262026,"-73.414,35.427,-73.360,35.471"
NI18-03, 6562,NI18-03 6562,4383,19203.02010268947,23045449.517459624,"-73.361,35.426,-73.307,35.470"
NI18-03, 6563,NI18-03 6563,4384,19202.671057230145,23044611.837059706,"-73.308,35.425,-73.254,35.469"
NI18-03, 6564,NI18-03 6564,4385,19202.310926963335,23043747.565886617,"-73.255,35.424,-73.201,35.468"
NI18-03, 6565,NI18-03 6565,4386,19201.9401777877,23042857.832065843,"-73.202,35.424,-73.148,35.468"
NI18-03, 6566,NI18-03 6566,4387,19201.558570697274,23041942.058101535,"-73.149,35.423,-73.096,35.467"
NI18-03, 6567,NI18-03 6567,4388,19201.165759305808,23040999.412600312,"-73.097,35.422,-73.043,35.466"
NI18-03, 6568,NI18-03 6568,4389,19200.762329096797,23040031.30399497,"-73.044,35.421,-72.990,35.465"
NI18-03, 6569,NI18-03 6569,4390,19200.348128831014,23039037.373432286,"-72.991,35.420,-72.937,35.464"
NI18-03, 6570,NI18-03 6570,4391,19199.92275599616,23038016.656687513,"-72.938,35.419,-72.884,35.463"
NI18-03, 6571,NI18-03 6571,4392,19199.48656919411,23036970.014783446,"-72.885,35.418,-72.831,35.463"
NI18-03, 6572,NI18-03 6572,4393,19199.039373329237,23035896.97722657,"-72.832,35.417,-72.778,35.462"
NI18-03, 6573,NI18-03 6573,4394,19198.581602569044,23034798.597205896,"-72.780,35.416,-72.726,35.461"
NI18-03, 6574,NI18-03 6574,4395,19198.112703329978,23033673.534679927,"-72.727,35.415,-72.673,35.460"
NI18-03, 6575,NI18-03 6575,4396,19197.63299020825,23032522.5626505,"-72.674,35.414,-72.620,35.459"
NI18-03, 6576,NI18-03 6576,4397,19197.142267913045,23031345.20498728,"-72.621,35.413,-72.567,35.458"
NI18-03, 6577,NI18-03 6577,4398,19196.6406877876,23030141.82692098,"-72.568,35.412,-72.514,35.457"
NI18-03, 6578,NI18-03 6578,4399,19196.128381834482,23028912.748589862,"-72.515,35.411,-72.461,35.456"
NI18-03, 6579,NI18-03 6579,4400,19195.605217964374,23027657.651079066,"-72.463,35.410,-72.408,35.454"
NI18-03, 6580,NI18-03 6580,4401,19195.07104505526,23026376.179305173,"-72.410,35.409,-72.356,35.453"
NI18-03, 6581,NI18-03 6581,4402,19194.526058417257,23025068.805398844,"-72.357,35.408,-72.303,35.452"
NI18-03, 6582,NI18-03 6582,4403,19193.97022641231,23023735.451673716,"-72.304,35.407,-72.250,35.451"
NI18-03, 6583,NI18-03 6583,4404,19193.403341460744,23022375.623701256,"-72.251,35.405,-72.197,35.450"
NI18-03, 6584,NI18-03 6584,4405,19192.82568665727,23020990.00440576,"-72.199,35.404,-72.144,35.449"
NI18-03, 6585,NI18-03 6585,4406,19192.23741326091,23019578.9562031,"-72.146,35.403,-72.091,35.447"
NI18-03, 6586,NI18-03 6586,4407,19191.637935790015,23018141.0756892,"-72.093,35.402,-72.039,35.446"
NI18-03, 6587,NI18-03 6587,4408,16781.08490517609,17179051.652776897,"-72.040,35.401,-72.000,35.445"
NI18-03, 6601,NI18-03 6601,4409,19206.134669941617,23052937.642946437,"-73.943,35.389,-73.890,35.433"
NI18-03, 6602,NI18-03 6602,4410,19205.90572159431,23052388.096226033,"-73.890,35.389,-73.837,35.433"
NI18-03, 6603,NI18-03 6603,4411,19205.6656010515,23051811.73616327,"-73.837,35.388,-73.784,35.432"
NI18-03, 6604,NI18-03 6604,4412,19205.414710775472,23051209.537751902,"-73.784,35.388,-73.731,35.432"
NI18-03, 6605,NI18-03 6605,4413,19205.15272381414,23050580.714174964,"-73.732,35.387,-73.678,35.431"
NI18-03, 6606,NI18-03 6606,4414,19204.880118279623,23049926.409078628,"-73.679,35.387,-73.625,35.431"
NI18-03, 6607,NI18-03 6607,4415,19204.59642847185,23049245.505906872,"-73.626,35.386,-73.572,35.430"
NI18-03, 6608,NI18-03 6608,4416,19204.30180548597,23048538.379009653,"-73.573,35.385,-73.519,35.429"
NI18-03, 6609,NI18-03 6609,4417,19203.996520034125,23047805.672740694,"-73.520,35.385,-73.467,35.429"
NI18-03, 6610,NI18-03 6610,4418,19203.680030707616,23047046.080580886,"-73.467,35.384,-73.414,35.428"
NI18-03, 6611,NI18-03 6611,4419,19203.352878938593,23046260.919775777,"-73.415,35.383,-73.361,35.427"
NI18-03, 6612,NI18-03 6612,4420,19203.014762354265,23045449.454854187,"-73.362,35.383,-73.308,35.427"
NI18-03, 6613,NI18-03 6613,4421,19202.665744343518,23044611.83980518,"-73.309,35.382,-73.255,35.426"
NI18-03, 6614,NI18-03 6614,4422,19202.30580553339,23043748.033174984,"-73.256,35.381,-73.202,35.425"
NI18-03, 6615,NI18-03 6615,4423,19201.93500923062,23042858.18596989,"-73.203,35.380,-73.149,35.424"
NI18-03, 6616,NI18-03 6616,4424,19201.55327973494,23041942.123085402,"-73.150,35.380,-73.097,35.424"
NI18-03, 6617,NI18-03 6617,4425,19201.160497641104,23040999.550362393,"-73.098,35.379,-73.044,35.423"
NI18-03, 6618,NI18-03 6618,4426,19200.757021539725,23040031.342039447,"-73.045,35.378,-72.991,35.422"
NI18-03, 6619,NI18-03 6619,4427,19200.34253677085,23039036.733836383,"-72.992,35.377,-72.938,35.421"
NI18-03, 6620,NI18-03 6620,4428,19199.917358000937,23038016.48530326,"-72.939,35.376,-72.885,35.420"
NI18-03, 6621,NI18-03 6621,4429,19199.481126694038,23036969.741833437,"-72.886,35.375,-72.832,35.419"
NI18-03, 6622,NI18-03 6622,4430,19199.033886765985,23035896.60383752,"-72.834,35.374,-72.780,35.418"
NI18-03, 6623,NI18-03 6623,4431,19198.576072411033,23034798.1245052,"-72.781,35.373,-72.727,35.417"
NI18-03, 6624,NI18-03 6624,4432,19198.107085910975,23033672.859275937,"-72.728,35.372,-72.674,35.416"
NI18-03, 6625,NI18-03 6625,4433,19197.627524998064,23032522.256510273,"-72.675,35.371,-72.621,35.415"
NI18-03, 6626,NI18-03 6626,4434,19197.136760499845,23031344.79766579,"-72.622,35.370,-72.568,35.414"
NI18-03, 6627,NI18-03 6627,4435,19196.63537767598,23030141.89852853,"-72.570,35.369,-72.515,35.413"
NI18-03, 6628,NI18-03 6628,4436,19196.123061805243,23028912.80056341,"-72.517,35.368,-72.463,35.412"
NI18-03, 6629,NI18-03 6629,4437,19195.599661838947,23027657.143445075,"-72.464,35.367,-72.410,35.411"
NI18-03, 6630,NI18-03 6630,4438,19195.06568770818,23026376.156876616,"-72.411,35.366,-72.357,35.410"
NI18-03, 6631,NI18-03 6631,4439,19194.520585466096,23025068.5058797,"-72.358,35.365,-72.304,35.409"
NI18-03, 6632,NI18-03 6632,4440,19193.964864871454,23023735.430490203,"-72.306,35.363,-72.251,35.408"
NI18-03, 6633,NI18-03 6633,4441,19193.397865224193,23022375.327720106,"-72.253,35.362,-72.199,35.407"
NI18-03, 6634,NI18-03 6634,4442,19192.82044243379,23020990.27207444,"-72.200,35.361,-72.146,35.405"
NI18-03, 6635,NI18-03 6635,4443,19192.23189156886,23019578.56136638,"-72.147,35.360,-72.093,35.404"
NI18-03, 6636,NI18-03 6636,4444,19191.6325713372,23018141.06529113,"-72.095,35.358,-72.040,35.403"
NI18-03, 6637,NI18-03 6637,4445,17069.75259190472,17877814.31159042,"-72.042,35.357,-72.000,35.402"
NI18-03, 6651,NI18-03 6651,4446,19206.129412180213,23052937.906892024,"-73.944,35.346,-73.890,35.390"
NI18-03, 6652,NI18-03 6652,4447,19205.90033556671,23052388.054133527,"-73.891,35.346,-73.837,35.389"
NI18-03, 6653,NI18-03 6653,4448,19205.66028228527,23051811.85862353,"-73.838,35.345,-73.784,35.389"
NI18-03, 6654,NI18-03 6654,4449,19205.4094157575,23051209.721444372,"-73.785,35.345,-73.732,35.388"
NI18-03, 6655,NI18-03 6655,4450,19205.147421426052,23050580.875512943,"-73.732,35.344,-73.679,35.388"
NI18-03, 6656,NI18-03 6656,4451,19204.874765082044,23049926.45599676,"-73.679,35.343,-73.626,35.387"
NI18-03, 6657,NI18-03 6657,4452,19204.59102475753,23049245.438562743,"-73.627,35.343,-73.573,35.387"
NI18-03, 6658,NI18-03 6658,4453,19204.296427354013,23048538.37228348,"-73.574,35.342,-73.520,35.386"
NI18-03, 6659,NI18-03 6659,4454,19203.99109238404,23047805.55189549,"-73.521,35.342,-73.467,35.385"
NI18-03, 6660,NI18-03 6660,4455,19203.67455400292,23047045.846795216,"-73.468,35.341,-73.415,35.385"
NI18-03, 6661,NI18-03 6661,4456,19203.34739758548,23046260.675607238,"-73.415,35.340,-73.362,35.384"
NI18-03, 6662,NI18-03 6662,4457,19203.009308447567,23045449.278812088,"-73.363,35.339,-73.309,35.383"
NI18-03, 6663,NI18-03 6663,4458,19202.660167085818,23044611.37237328,"-73.310,35.339,-73.256,35.383"
NI18-03, 6664,NI18-03 6664,4459,19202.30033211885,23043747.825204592,"-73.257,35.338,-73.203,35.382"
NI18-03, 6665,NI18-03 6665,4460,19201.929249876164,23042857.293847665,"-73.204,35.337,-73.150,35.381"
NI18-03, 6666,NI18-03 6666,4461,19201.547669138963,23041941.58901659,"-73.151,35.336,-73.098,35.380"
NI18-03, 6667,NI18-03 6667,4462,19201.155080274366,23040999.485136446,"-73.099,35.335,-73.045,35.380"
NI18-03, 6668,NI18-03 6668,4463,19200.751602735076,23040031.274425656,"-73.046,35.335,-72.992,35.379"
NI18-03, 6669,NI18-03 6669,4464,19200.337148604325,23039036.74222513,"-72.993,35.334,-72.939,35.378"
NI18-03, 6670,NI18-03 6670,4465,19199.911730173033,23038015.924940415,"-72.940,35.333,-72.886,35.377"
NI18-03, 6671,NI18-03 6671,4466,19199.475725428703,23036969.729039013,"-72.887,35.332,-72.834,35.376"
NI18-03, 6672,NI18-03 6672,4467,19199.02856143931,23035896.777151354,"-72.835,35.331,-72.781,35.375"
NI18-03, 6673,NI18-03 6673,4468,19198.570584367586,23034797.91123169,"-72.782,35.330,-72.728,35.374"
NI18-03, 6674,NI18-03 6674,4469,19198.101555205474,23033672.548932996,"-72.729,35.329,-72.675,35.373"
NI18-03, 6675,NI18-03 6675,4470,19197.621952104688,23032521.85028029,"-72.676,35.328,-72.622,35.372"
NI18-03, 6676,NI18-03 6676,4471,19197.131416447704,23031344.944617942,"-72.624,35.327,-72.570,35.371"
