HUC12,HU_12_NAME,SUBREGION,BASIN,SUBBASIN,Shape_Length,Shape_Area,bounds
030203010106,Black Swamp Creek-White Oak River,Neuse-Pamlico,Onslow Bay,White Oak River,43567.811979835285,46588208.953125,"-77.250,34.823,-77.159,34.939"
030300070103,Nahunga Creek,Cape Fear,Cape Fear,Northeast Cape Fear,41833.301970608605,59626564.1953125,"-78.089,35.004,-77.944,35.076"
030300070302,Upper Limestone Creek,Cape Fear,Cape Fear,Northeast Cape Fear,45521.649542597435,83722082.6640625,"-77.767,34.892,-77.646,35.030"
030203010101,Headwaters White Oak River,Neuse-Pamlico,Onslow Bay,White Oak River,33572.36522122677,70142737.796875,"-77.444,34.885,-77.328,34.969"
030501050603,Wards Creek-First Broad River,Edisto-Santee,Santee,Upper Broad,69482.45811187729,100141622.734375,"-81.797,35.435,-81.577,35.571"
030300060503,Tenmile Swamp-Six Runs Creek,Cape Fear,Cape Fear,Black,59376.580742531776,79842087.3203125,"-78.337,35.000,-78.147,35.098"
030501050605,Knob Creek,Edisto-Santee,Santee,Upper Broad,44029.159594112105,91039004.953125,"-81.618,35.427,-81.506,35.565"
030501050801,Headwaters Buffalo Creek,Edisto-Santee,Santee,Upper Broad,50134.785792390816,90524499.875,"-81.522,35.392,-81.425,35.560"
030501050404,Headwaters Second Broad River,Edisto-Santee,Santee,Upper Broad,97347.07196188174,117423019.8984375,"-82.068,35.375,-81.845,35.629"
030203010102,Town of Maysville-White Oak River,Neuse-Pamlico,Onslow Bay,White Oak River,38536.66650852448,82112150.4296875,"-77.341,34.861,-77.226,34.960"
030501050602,Brier Creek-First Broad River,Edisto-Santee,Santee,Upper Broad,43733.77932441269,81329557.796875,"-81.776,35.484,-81.657,35.590"
030300040403,Hector Creek-Little River,Cape Fear,Cape Fear,Upper Cape Fear,34289.45338514933,51216295.1875,"-79.128,35.138,-79.043,35.240"
030501011401,McDowell Creek,Edisto-Santee,Santee,Upper Catawba,47190.20602275257,75474189.453125,"-80.953,35.367,-80.833,35.484"
030501011302,Lower Leepers Creek,Edisto-Santee,Santee,Upper Catawba,55486.77086457379,79274422.140625,"-81.175,35.369,-81.036,35.518"
030300040703,Carvers Creek,Cape Fear,Cape Fear,Upper Cape Fear,32607.768324368364,43875377.3125,"-78.926,35.125,-78.849,35.211"
030300060405,White Oak Swamp-Great Coharie Creek,Cape Fear,Cape Fear,Black,53427.81530210594,88522231.46875,"-78.437,35.001,-78.311,35.136"
030203010501,Ward Creek,Neuse-Pamlico,Onslow Bay,White Oak River,32262.87186991874,44627684.4140625,"-76.591,34.746,-76.530,34.856"
030203010502,Headwaters North River,Neuse-Pamlico,Onslow Bay,White Oak River,37036.859563386584,75229221.0,"-76.669,34.749,-76.572,34.857"
030401040202,Wood Run-Lake Tillery,Pee Dee,Upper Pee Dee,Upper Pee Dee,39150.08532331897,46046001.3359375,"-80.106,35.304,-80.010,35.386"
030300060502,Mill Swamp-Six Runs Creek,Cape Fear,Cape Fear,Black,46736.14398114827,69706290.78125,"-78.323,35.035,-78.161,35.117"
030300040706,City of Fayetteville-Cape Fear River,Cape Fear,Cape Fear,Upper Cape Fear,56393.623641657374,74872519.140625,"-78.883,35.043,-78.775,35.216"
030401050304,Lower Dutch Buffalo Creek,Pee Dee,Upper Pee Dee,Rocky,53193.571378177934,96426468.3671875,"-80.517,35.303,-80.395,35.449"
030300070102,Bear Swamp,Cape Fear,Cape Fear,Northeast Cape Fear,33374.161546666786,50217797.328125,"-78.158,35.037,-78.052,35.106"
030501050601,Headwaters First Broad River,Edisto-Santee,Santee,Upper Broad,49635.63800393262,84376441.2421875,"-81.844,35.481,-81.712,35.612"
030300040308,Flat Creek-Little River,Cape Fear,Cape Fear,Upper Cape Fear,82429.30706810435,104648897.4921875,"-79.380,35.131,-79.168,35.300"
030401040306,Eury Dam-Little River,Pee Dee,Upper Pee Dee,Upper Pee Dee,62663.7487001954,129228358.2109375,"-79.922,35.253,-79.739,35.369"
030300040302,Thagards Lake-Little River,Cape Fear,Cape Fear,Upper Cape Fear,64572.42609672719,100387502.828125,"-79.589,35.231,-79.358,35.320"
030501020501,Upper Indian Creek,Edisto-Santee,Santee,South Fork Catawba,41205.333887742025,69480394.65625,"-81.488,35.460,-81.375,35.584"
030203010603,Smyrna Creek-Jarrett Bay,Neuse-Pamlico,Onslow Bay,White Oak River,29492.74008944604,51966827.578125,"-76.540,34.764,-76.459,34.864"
030203010602,Great Island-Horse Island,Neuse-Pamlico,Onslow Bay,White Oak River,39501.18696432384,68281803.0234375,"-76.464,34.726,-76.338,34.853"
030501011204,Catawba River-Lake Norman,Edisto-Santee,Santee,Upper Catawba,40388.8020895252,68380985.5390625,"-81.004,35.425,-80.887,35.527"
030300040404,Muddy Creek,Cape Fear,Cape Fear,Upper Cape Fear,31643.11406997041,42349729.9140625,"-79.091,35.193,-78.991,35.272"
030203010103,Black Swamp Creek,Neuse-Pamlico,Onslow Bay,White Oak River,49120.9678728295,90659244.4765625,"-77.210,34.852,-77.062,34.971"
030501020402,Howards Creek,Edisto-Santee,Santee,South Fork Catawba,50072.465771169474,87715466.78125,"-81.436,35.452,-81.283,35.590"
030401050105,Lower Coddle Creek,Pee Dee,Upper Pee Dee,Rocky,57834.42085474024,81681474.109375,"-80.711,35.324,-80.574,35.498"
030300040401,Buffalo Creek,Cape Fear,Cape Fear,Upper Cape Fear,35249.76007374273,52520128.796875,"-79.168,35.178,-79.084,35.284"
030401040305,Rocky Creek,Pee Dee,Upper Pee Dee,Upper Pee Dee,51872.222118209414,76027234.7421875,"-79.997,35.266,-79.892,35.409"
030300070105,Lower Goshen Swamp,Cape Fear,Cape Fear,Northeast Cape Fear,51649.615328694046,94181752.7734375,"-77.990,34.997,-77.843,35.118"
030300060105,Williamson Swamp-South River,Cape Fear,Cape Fear,Black,52401.423822307544,86913151.2265625,"-78.692,35.124,-78.525,35.219"
030501011303,Upper Dutchmans Creek,Edisto-Santee,Santee,Upper Catawba,60364.04270577799,133935771.9453125,"-81.127,35.374,-80.990,35.567"
030300060501,Headwaters Six Runs Creek,Cape Fear,Cape Fear,Black,38653.532288105656,75359967.109375,"-78.326,35.084,-78.186,35.174"
030202040102,Headwaters Tuckahoe Swamp,Neuse-Pamlico,Neuse,Lower Neuse,37090.06593509182,60320291.703125,"-77.757,34.991,-77.661,35.091"
030501020303,Lower Clark Creek,Edisto-Santee,Santee,South Fork Catawba,40652.29162916861,66822795.7265625,"-81.272,35.470,-81.178,35.589"
030401050401,Little Long Creek,Pee Dee,Upper Pee Dee,Rocky,50995.62506286856,74932900.046875,"-80.261,35.301,-80.163,35.459"
030300060404,Marsh Swamp-Great Coharie Creek,Cape Fear,Cape Fear,Black,55238.11668028126,95411750.625,"-78.458,35.070,-78.333,35.203"
030202040103,Outlet Tuckahoe Swamp,Neuse-Pamlico,Neuse,Lower Neuse,47337.40616035794,86348382.875,"-77.697,34.965,-77.564,35.076"
030300040702,Town of Lane,Cape Fear,Cape Fear,Upper Cape Fear,30373.49930275116,46026035.0,"-78.841,35.179,-78.739,35.252"
030202040504,Cherry Point-Hancock Creek,Neuse-Pamlico,Neuse,Lower Neuse,41528.31393102915,73476930.09375,"-76.895,34.842,-76.806,34.953"
030300070205,Burn Coat Creek-Northeast Cape Fear River,Cape Fear,Cape Fear,Northeast Cape Fear,40523.55017907949,61119701.1953125,"-77.848,35.007,-77.737,35.100"
030202040105,Town of Comfort-Trent River,Neuse-Pamlico,Neuse,Lower Neuse,54962.73798610657,142170646.859375,"-77.583,34.914,-77.405,35.066"
030203010601,Oyster Creek,Neuse-Pamlico,Onslow Bay,White Oak River,26301.430632064257,38315120.9609375,"-76.502,34.804,-76.433,34.890"
030401040201,Mountain Creek,Pee Dee,Upper Pee Dee,Upper Pee Dee,58502.81556216472,84109093.703125,"-80.206,35.321,-80.070,35.456"
030300040408,Town of Twin Lakes-Little River,Cape Fear,Cape Fear,Upper Cape Fear,55194.77095383319,79618970.7109375,"-78.972,35.159,-78.803,35.263"
030401050201,Little Cold Water Creek,Pee Dee,Upper Pee Dee,Rocky,34904.037042962336,35764869.015625,"-80.555,35.384,-80.507,35.505"
030202040602,Clubfoot Creek,Neuse-Pamlico,Neuse,Lower Neuse,48716.78648170262,95532656.1796875,"-76.829,34.833,-76.699,34.948"
030202040301,Mill Creek,Neuse-Pamlico,Neuse,Lower Neuse,45162.254029056516,93281424.5703125,"-77.270,34.916,-77.093,35.008"
030501020201,Upper Jacob Fork,Edisto-Santee,Santee,South Fork Catawba,52666.82455792026,112962271.25,"-81.690,35.558,-81.496,35.641"
030501011301,Upper Leepers Creek,Edisto-Santee,Santee,Upper Catawba,45130.96873156898,73134116.296875,"-81.210,35.462,-81.091,35.591"
030202040206,Town of Pollocksville-Trent River,Neuse-Pamlico,Neuse,Lower Neuse,36005.388350018424,70919806.4765625,"-77.346,34.956,-77.214,35.035"
030300060301,Caesar Swamp-Little Coharie Creek,Cape Fear,Cape Fear,Black,58417.86721093712,123466208.1796875,"-78.581,35.090,-78.429,35.234"
030300040307,Lower Crane Creek,Cape Fear,Cape Fear,Upper Cape Fear,58997.31076932635,110221420.890625,"-79.290,35.185,-79.135,35.338"
030401050404,Upper Big Bear Creek,Pee Dee,Upper Pee Dee,Rocky,60643.378499475366,144364938.375,"-80.414,35.303,-80.295,35.497"
030501020401,Pott Creek,Edisto-Santee,Santee,South Fork Catawba,41962.371627847584,70424222.203125,"-81.404,35.512,-81.292,35.630"
030300040701,Town of Wade-Cape Fear River,Cape Fear,Cape Fear,Upper Cape Fear,48380.545307950866,103503145.8125,"-78.781,35.124,-78.661,35.264"
030300070104,Middle Goshen Swamp,Cape Fear,Cape Fear,Northeast Cape Fear,67221.19618851897,139513596.140625,"-78.161,35.049,-77.948,35.179"
030202040106,Little Chinquapin Branch-Trent River,Neuse-Pamlico,Neuse,Lower Neuse,33107.89043433679,34530892.71875,"-77.550,35.016,-77.442,35.095"
030300030301,Upper Mclendons Creek,Cape Fear,Cape Fear,Deep,56436.79532792356,115222588.8984375,"-79.633,35.266,-79.446,35.384"
030300040406,Jumping Run Creek,Cape Fear,Cape Fear,Upper Cape Fear,47954.69939283021,73578988.421875,"-79.070,35.196,-78.937,35.319"
030501010602,South Muddy Creek,Edisto-Santee,Santee,Upper Catawba,61448.30747817106,103007789.7109375,"-81.946,35.528,-81.820,35.701"
030300030402,Upper Cabin Creek,Cape Fear,Cape Fear,Deep,49657.65490927264,77033514.5546875,"-79.788,35.291,-79.659,35.427"
030401050402,Upper Long Creek,Pee Dee,Upper Pee Dee,Rocky,62917.66406890403,86472770.4140625,"-80.351,35.327,-80.212,35.519"
030202040303,Headwaters Brice Creek,Neuse-Pamlico,Neuse,Lower Neuse,46500.29897488675,116437562.5546875,"-77.096,34.895,-76.956,35.024"
030501010603,North Muddy Creek-Muddy Creek,Edisto-Santee,Santee,Upper Catawba,41048.58377437332,64597302.609375,"-81.973,35.632,-81.841,35.725"
030300060403,Ward Swamp,Cape Fear,Cape Fear,Black,33281.00348662446,45725749.3125,"-78.364,35.134,-78.273,35.232"
030501020403,Town of Startown-South Fork Catawba River,Edisto-Santee,Santee,South Fork Catawba,53117.0837037998,68479292.7578125,"-81.322,35.462,-81.253,35.644"
030501010604,Upper Silver Creek,Edisto-Santee,Santee,Upper Catawba,46466.931399322275,69546961.5546875,"-81.845,35.578,-81.754,35.706"
030300040407,Anderson Creek,Cape Fear,Cape Fear,Upper Cape Fear,50709.469625770114,98372668.1796875,"-78.995,35.240,-78.803,35.320"
030401030505,Outlet Uwharrie River,Pee Dee,Upper Pee Dee,Lower Yadkin,62461.71119708056,82064809.0,"-80.068,35.336,-79.944,35.486"
030202040502,Cherry Point Marine Corps Air Station-Slocum Creek,Neuse-Pamlico,Neuse,Lower Neuse,79363.72716783336,152248721.5390625,"-77.035,34.832,-76.864,35.027"
030300040305,Upper Crane Creek,Cape Fear,Cape Fear,Upper Cape Fear,52873.07143129836,86992207.6171875,"-79.418,35.269,-79.268,35.382"
030501020301,Maiden Creek,Edisto-Santee,Santee,South Fork Catawba,36497.61654692628,67473296.421875,"-81.240,35.546,-81.114,35.637"
030501011202,Little Creek-Lake Norman,Edisto-Santee,Santee,Upper Catawba,49734.9857422416,76584913.3828125,"-81.030,35.516,-80.869,35.611"
030300060401,House Pond-Sevenmile Swamp,Cape Fear,Cape Fear,Black,41756.597577959416,46988769.0,"-78.511,35.175,-78.366,35.271"
030401050102,Headwaters Rocky River,Pee Dee,Upper Pee Dee,Rocky,66263.89255394353,125194838.90625,"-80.859,35.387,-80.708,35.590"
030202040101,Headwaters Trent River,Neuse-Pamlico,Neuse,Lower Neuse,50146.37540590922,77670180.6875,"-77.752,35.051,-77.567,35.138"
030401050203,Irish Buffalo Creek,Pee Dee,Upper Pee Dee,Rocky,76930.47095412744,119801688.5546875,"-80.686,35.329,-80.530,35.576"
030300030403,Lower Cabin Creek,Cape Fear,Cape Fear,Deep,57257.97613582825,130720542.8515625,"-79.729,35.289,-79.590,35.435"
030300070101,Upper Goshen Swamp,Cape Fear,Cape Fear,Northeast Cape Fear,58159.488450517216,136555900.140625,"-78.289,35.098,-78.095,35.231"
030401050303,Upper Dutch Buffalo Creek,Pee Dee,Upper Pee Dee,Rocky,76338.04027580796,159065994.1796875,"-80.551,35.406,-80.339,35.566"
030300040306,Middle Crane Creek,Cape Fear,Cape Fear,Upper Cape Fear,41897.328390587296,63512954.4921875,"-79.288,35.265,-79.201,35.392"
030300070204,Mathews Creek-Northeast Cape Fear River,Cape Fear,Cape Fear,Northeast Cape Fear,48845.502580326196,94834583.9296875,"-77.901,35.048,-77.745,35.175"
030401040303,Densons Creek,Pee Dee,Upper Pee Dee,Upper Pee Dee,49628.638945418585,90093377.96875,"-79.958,35.356,-79.842,35.483"
030401050104,Upper Coddle Creek,Pee Dee,Upper Pee Dee,Rocky,55983.926524009075,123368525.2734375,"-80.791,35.427,-80.666,35.600"
030202040505,Cherry Point-Neuse River,Neuse-Pamlico,Neuse,Lower Neuse,46580.360834713305,74048820.0859375,"-76.983,34.938,-76.800,35.039"
030202040604,Adams Creek,Neuse-Pamlico,Neuse,Lower Neuse,64578.752833778584,142862071.140625,"-76.726,34.846,-76.549,34.994"
030300040409,Stewarts Creek-Little River,Cape Fear,Cape Fear,Upper Cape Fear,41604.12258361896,71821688.0625,"-78.833,35.246,-78.692,35.318"
030202040104,Joshua Creek-Trent River,Neuse-Pamlico,Neuse,Lower Neuse,40725.18790026543,51131182.2734375,"-77.640,35.035,-77.538,35.155"
030202040201,Chinquapin Branch,Neuse-Pamlico,Neuse,Lower Neuse,31048.226713510056,47990926.96875,"-77.542,35.071,-77.423,35.136"
030401030603,Riles Creek,Pee Dee,Upper Pee Dee,Lower Yadkin,51433.84505438176,80061587.609375,"-80.343,35.439,-80.190,35.547"
030501020202,Lower Jacob Fork,Edisto-Santee,Santee,South Fork Catawba,68342.70617747243,136394664.109375,"-81.521,35.554,-81.308,35.686"
030300060104,Lower Mingo Swamp,Cape Fear,Cape Fear,Black,52267.62837235345,105756484.65625,"-78.643,35.189,-78.500,35.309"
030501011203,Reeds Creek-Lake Norman,Edisto-Santee,Santee,Upper Catawba,51287.533980641456,96866303.96875,"-80.941,35.475,-80.802,35.619"
030401050202,Cold Water Creek,Pee Dee,Upper Pee Dee,Rocky,79309.88228125683,130187799.6328125,"-80.631,35.336,-80.501,35.584"
030300040203,Barbecue Creek,Cape Fear,Cape Fear,Upper Cape Fear,56715.22263081224,126857029.0234375,"-79.172,35.269,-78.970,35.380"
030501020101,Upper Henry Fork,Edisto-Santee,Santee,South Fork Catawba,71113.21465436846,137583111.0703125,"-81.755,35.578,-81.528,35.723"
030202040304,Outlet Brice Creek,Neuse-Pamlico,Neuse,Lower Neuse,38711.242236880054,55311722.9375,"-77.104,34.971,-76.997,35.072"
030300070203,Polly Run Creek-Northeast Cape Fear River,Cape Fear,Cape Fear,Northeast Cape Fear,46263.65239982695,78875752.9375,"-77.991,35.101,-77.852,35.216"
030501010606,Lower Silver Creek,Edisto-Santee,Santee,Upper Catawba,55221.89460525728,88619108.0078125,"-81.814,35.615,-81.692,35.741"
030501011201,Mountain Creek,Edisto-Santee,Santee,Upper Catawba,45989.403867336376,112151730.0078125,"-81.121,35.532,-80.982,35.663"
030501020102,Middle Henry Fork,Edisto-Santee,Santee,South Fork Catawba,51143.70594883291,78843694.2890625,"-81.562,35.634,-81.399,35.719"
030300060402,Headwaters Great Coharie Creek,Cape Fear,Cape Fear,Black,57858.242897431715,90758538.3515625,"-78.476,35.185,-78.259,35.287"
030300030302,Parkwood Branch-Richland Creek,Cape Fear,Cape Fear,Deep,45850.75917932882,66802031.5234375,"-79.573,35.342,-79.423,35.451"
030202040605,Town of Oriental-Neuse River,Neuse-Pamlico,Neuse,Lower Neuse,46952.69867032154,73264010.2890625,"-76.809,34.920,-76.662,35.024"
030300070201,Lewis Branch-Northeast Cape Fear River,Cape Fear,Cape Fear,Northeast Cape Fear,43780.64636779426,79788673.8203125,"-78.075,35.143,-77.930,35.240"
030202040701,South River,Neuse-Pamlico,Neuse,Lower Neuse,65095.62277430343,133773240.1015625,"-76.662,34.845,-76.483,35.012"
030300070202,Buck Marsh Branch,Cape Fear,Cape Fear,Northeast Cape Fear,40279.32703515473,54761338.015625,"-77.934,35.138,-77.806,35.229"
030202040205,Beaverdam Creek-Trent River,Neuse-Pamlico,Neuse,Lower Neuse,46825.35095476026,92664702.0625,"-77.364,35.012,-77.232,35.133"
030202040901,West Thorofare Bay-Long Bay,Neuse-Pamlico,Neuse,Lower Neuse,42018.08384218321,103692599.0703125,"-76.484,34.886,-76.350,34.995"
030300030405,Lower Bear Creek,Cape Fear,Cape Fear,Deep,33715.28089559878,35503535.7890625,"-79.618,35.381,-79.545,35.479"
030202040204,Town of Trenton-Trent River,Neuse-Pamlico,Neuse,Lower Neuse,77470.32834685002,174064151.9140625,"-77.487,34.959,-77.297,35.150"
030202040302,Island Creek-Trent River,Neuse-Pamlico,Neuse,Lower Neuse,45930.87021091096,108004264.53125,"-77.237,34.990,-77.104,35.115"
030501010607,Shadrick Creek-Catawba River,Edisto-Santee,Santee,Upper Catawba,62877.425692435696,69338948.8515625,"-81.944,35.687,-81.712,35.776"
030202011402,Thunder Swamp-Thoroughfare Swamp,Neuse-Pamlico,Neuse,Upper Neuse,58240.26006205584,86422978.640625,"-78.273,35.174,-78.067,35.273"
030401030503,Barnes Creek,Pee Dee,Upper Pee Dee,Lower Yadkin,45105.172763105744,62366696.125,"-80.005,35.424,-79.886,35.539"
030401030605,Beaverdam Creek-Yadkin River,Pee Dee,Upper Pee Dee,Lower Yadkin,82256.57977662809,171590006.0390625,"-80.191,35.369,-80.034,35.562"
030202040305,City of New Bern-Trent River,Neuse-Pamlico,Neuse,Lower Neuse,45835.29181820904,58493181.1875,"-77.140,35.002,-77.037,35.123"
030202020301,Headwaters Southwest Creek,Neuse-Pamlico,Neuse,Middle Neuse,48155.84020081986,96736111.8828125,"-77.778,35.108,-77.607,35.206"
030300030303,Lower Mclendons Creek,Cape Fear,Cape Fear,Deep,59279.49715004231,80021337.4296875,"-79.468,35.309,-79.387,35.471"
030300060102,Lower Black River,Cape Fear,Cape Fear,Black,47023.698217511126,53845120.4375,"-78.671,35.204,-78.606,35.360"
030202040601,Dawson Creek,Neuse-Pamlico,Neuse,Lower Neuse,34871.846664254925,61017861.3515625,"-76.836,34.961,-76.741,35.073"
030202011401,Brooks Swamp,Neuse-Pamlico,Neuse,Upper Neuse,31864.935890442506,41790363.390625,"-78.106,35.209,-78.007,35.274"
030300040206,McLean Creek-Upper Little River,Cape Fear,Cape Fear,Upper Cape Fear,46745.31093060325,85468593.0546875,"-78.872,35.296,-78.702,35.383"
030501020103,Lower Henry Fork,Edisto-Santee,Santee,South Fork Catawba,46545.61306370427,80254044.828125,"-81.423,35.635,-81.265,35.733"
030501011104,Balls Creek,Edisto-Santee,Santee,Upper Catawba,42229.69344404391,49642586.9765625,"-81.127,35.606,-80.988,35.699"
030202040203,Health Mill Run-Beaver Creek,Neuse-Pamlico,Neuse,Lower Neuse,35052.07473895285,55384300.28125,"-77.497,35.109,-77.368,35.184"
030300030601,Big Govenors Creek,Cape Fear,Cape Fear,Deep,50589.65838617731,105808524.203125,"-79.412,35.343,-79.283,35.477"
030501010608,Hunting Creek-Catawba River,Edisto-Santee,Santee,Upper Catawba,49311.56531531983,81167185.03125,"-81.735,35.659,-81.606,35.782"
030501020302,Upper Clark Creek,Edisto-Santee,Santee,South Fork Catawba,57050.586115171005,101699559.6015625,"-81.329,35.577,-81.165,35.740"
030202040603,Greens Creek,Neuse-Pamlico,Neuse,Lower Neuse,38410.87791804961,55464234.78125,"-76.802,34.992,-76.670,35.076"
030202011303,Upper Mill Creek,Neuse-Pamlico,Neuse,Upper Neuse,43100.14174192801,77393107.734375,"-78.530,35.247,-78.389,35.354"
030501011101,McLin Creek,Edisto-Santee,Santee,Upper Catawba,40368.67115459611,68654267.71875,"-81.220,35.624,-81.086,35.715"
030300030404,Upper Bear Creek,Cape Fear,Cape Fear,Deep,64747.525766515064,133328603.1171875,"-79.791,35.403,-79.598,35.541"
030401040304,Dicks Creek-Little River,Pee Dee,Upper Pee Dee,Upper Pee Dee,66337.47514590032,83266155.71875,"-79.852,35.350,-79.770,35.542"
030202020605,Headwaters Bachelor Creek,Neuse-Pamlico,Neuse,Middle Neuse,54190.274626665094,95350634.234375,"-77.331,35.051,-77.125,35.163"
030202020104,Sleepy Creek,Neuse-Pamlico,Neuse,Middle Neuse,25806.859585264734,32614404.765625,"-78.020,35.226,-77.931,35.277"
030202040202,Rattlesnake Branch-Beaver Creek,Neuse-Pamlico,Neuse,Lower Neuse,46073.56805837725,77144117.9296875,"-77.637,35.110,-77.446,35.198"
030202040503,Beard Creek,Neuse-Pamlico,Neuse,Lower Neuse,49634.15631138208,70375638.203125,"-76.941,34.961,-76.800,35.098"
030300040205,Walkers Creek-Upper Little River,Cape Fear,Cape Fear,Upper Cape Fear,51819.70194783121,115300629.9921875,"-78.999,35.307,-78.831,35.418"
030300030406,Grassy Creek-Deep River,Cape Fear,Cape Fear,Deep,34145.34633290826,46045276.421875,"-79.682,35.461,-79.553,35.523"
030401030604,Tuckertown Reservoir-Yadkin River,Pee Dee,Upper Pee Dee,Lower Yadkin,76549.39555775421,98626757.1953125,"-80.301,35.454,-80.113,35.608"
030300040201,Headwaters Upper Little River,Cape Fear,Cape Fear,Upper Cape Fear,40447.50570943532,69716328.9453125,"-79.239,35.366,-79.116,35.462"
030501010605,Canoe Creek,Edisto-Santee,Santee,Upper Catawba,39391.448205371424,40057372.9140625,"-81.864,35.741,-81.720,35.816"
030202011403,Upper Falling Creek,Neuse-Pamlico,Neuse,Upper Neuse,53763.79616739559,108240420.203125,"-78.306,35.243,-78.112,35.321"
030300040202,Upper Little River-Lake Trace,Cape Fear,Cape Fear,Upper Cape Fear,52718.8495261902,70229638.9453125,"-79.210,35.326,-79.088,35.464"
