HUC12,VALUE_0,VALUE_5,VALUE_10,VALUE_15,VALUE_20,VALUE_25,VALUE_30,VALUE_35,VALUE_40,VALUE_45,VALUE_50,VALUE_55,VALUE_60,VALUE_65,VALUE_70,VALUE_75,VALUE_80,VALUE_85,VALUE_90,VALUE_95,VALUE_100,MigrationSpace_0_5,MigrationSpace_1,MigrationSpace_1_5,MigrationSpace_2,MigrationSpace_2_5,MigrationSpace_3,MigrationSpace_3_5,MigrationSpace_4,MigrationSpace_4_5,MigrationSpace_5,MigrationSpace_5_5,MigrationSpace_6,MigrationSpace_6_5,MigrationSpace_7,MigrationSpace_7_5,MigrationSpace_8,MigrationSpace_8_5,MigrationSpace_9,MigrationSpace_9_5,MigrationSpace_10,PixelArea30m
031300130203,71379000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71379000.0
031300120606,85358700.0,0.0,162900.0,0.0,81000.0,0.0,258300.0,0.0,591300.0,0.0,1432800.0,0.0,2746800.0,0.0,3869100.0,0.0,5129100.0,0.0,5481900.0,0.0,4831200.0,0.0,162900.0,162900.0,243900.0,243900.0,502200.0,502200.0,1093500.0,1093500.0,2526300.0,2526300.0,5273100.0,5273100.0,9142200.0,9142200.0,14271300.0,14271300.0,19753200.0,19753200.0,24584400.0,109943100.0
030801021101,66222000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66222000.0
031200031202,85138200.0,0.0,13408200.0,0.0,1038600.0,0.0,971100.0,0.0,932400.0,0.0,1125000.0,0.0,1317600.0,0.0,1490400.0,0.0,1713600.0,0.0,1960200.0,0.0,2276100.0,0.0,13408200.0,13408200.0,14446800.0,14446800.0,15417900.0,15417900.0,16350300.0,16350300.0,17475300.0,17475300.0,18792900.0,18792900.0,20283300.0,20283300.0,21996900.0,21996900.0,23957100.0,23957100.0,26233200.0,111371400.0
031102050504,148076100.0,0.0,139500.0,0.0,12600.0,0.0,9000.0,0.0,13500.0,0.0,33300.0,0.0,36000.0,0.0,45900.0,0.0,69300.0,0.0,116100.0,0.0,146700.0,0.0,139500.0,139500.0,152100.0,152100.0,161100.0,161100.0,174600.0,174600.0,207900.0,207900.0,243900.0,243900.0,289800.0,289800.0,359100.0,359100.0,475200.0,475200.0,621900.0,148698000.0
031102050503,59058900.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,6300.0,0.0,5400.0,0.0,5400.0,0.0,9000.0,0.0,5400.0,0.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,1800.0,1800.0,8100.0,8100.0,13500.0,13500.0,18900.0,18900.0,27900.0,27900.0,33300.0,59092200.0
031101020703,91134000.0,0.0,4500.0,0.0,13500.0,0.0,11700.0,0.0,9000.0,0.0,17100.0,0.0,30600.0,0.0,64800.0,0.0,125100.0,0.0,189900.0,0.0,213300.0,0.0,4500.0,4500.0,18000.0,18000.0,29700.0,29700.0,38700.0,38700.0,55800.0,55800.0,86400.0,86400.0,151200.0,151200.0,276300.0,276300.0,466200.0,466200.0,679500.0,91813500.0
031101020504,110016000.0,0.0,1289700.0,0.0,885600.0,0.0,596700.0,0.0,507600.0,0.0,387000.0,0.0,302400.0,0.0,265500.0,0.0,273600.0,0.0,259200.0,0.0,260100.0,0.0,1289700.0,1289700.0,2175300.0,2175300.0,2772000.0,2772000.0,3279600.0,3279600.0,3666600.0,3666600.0,3969000.0,3969000.0,4234500.0,4234500.0,4508100.0,4508100.0,4767300.0,4767300.0,5027400.0,115043400.0
031300110605,72154800.0,0.0,81900.0,0.0,31500.0,0.0,19800.0,0.0,35100.0,0.0,72000.0,0.0,156600.0,0.0,274500.0,0.0,513900.0,0.0,876600.0,0.0,1344600.0,0.0,81900.0,81900.0,113400.0,113400.0,133200.0,133200.0,168300.0,168300.0,240300.0,240300.0,396900.0,396900.0,671400.0,671400.0,1185300.0,1185300.0,2061900.0,2061900.0,3406500.0,75561300.0
031101020801,165521700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165521700.0
031102050501,71064000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71064000.0
031102060302,107329500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107329500.0
031300110801,120141900.0,0.0,159300.0,0.0,362700.0,0.0,202500.0,0.0,149400.0,0.0,139500.0,0.0,133200.0,0.0,133200.0,0.0,119700.0,0.0,124200.0,0.0,157500.0,0.0,159300.0,159300.0,522000.0,522000.0,724500.0,724500.0,873900.0,873900.0,1013400.0,1013400.0,1146600.0,1146600.0,1279800.0,1279800.0,1399500.0,1399500.0,1523700.0,1523700.0,1681200.0,121823100.0
031102060505,92453400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92453400.0
031102060504,123766200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123766200.0
031200031201,51994800.0,0.0,3852000.0,0.0,99000.0,0.0,107100.0,0.0,109800.0,0.0,153900.0,0.0,153000.0,0.0,144900.0,0.0,153900.0,0.0,179100.0,0.0,215100.0,0.0,3852000.0,3852000.0,3951000.0,3951000.0,4058100.0,4058100.0,4167900.0,4167900.0,4321800.0,4321800.0,4474800.0,4474800.0,4619700.0,4619700.0,4773600.0,4773600.0,4952700.0,4952700.0,5167800.0,57162600.0
031101020501,177205500.0,0.0,15516900.0,0.0,4676400.0,0.0,5319000.0,0.0,2224800.0,0.0,827100.0,0.0,735300.0,0.0,572400.0,0.0,550800.0,0.0,590400.0,0.0,765900.0,0.0,15516900.0,15516900.0,20193300.0,20193300.0,25512300.0,25512300.0,27737100.0,27737100.0,28564200.0,28564200.0,29299500.0,29299500.0,29871900.0,29871900.0,30422700.0,30422700.0,31013100.0,31013100.0,31779000.0,208984500.0
031200030903,74673000.0,0.0,3730500.0,0.0,1574100.0,0.0,1741500.0,0.0,1540800.0,0.0,1325700.0,0.0,1353600.0,0.0,1413900.0,0.0,1305000.0,0.0,1041300.0,0.0,745200.0,0.0,3730500.0,3730500.0,5304600.0,5304600.0,7046100.0,7046100.0,8586900.0,8586900.0,9912600.0,9912600.0,11266200.0,11266200.0,12680100.0,12680100.0,13985100.0,13985100.0,15026400.0,15026400.0,15771600.0,90444600.0
031300130202,92295900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92295900.0
031300130301,61705800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61705800.0
031200010903,113839200.0,0.0,3426300.0,0.0,2978100.0,0.0,2894400.0,0.0,2656800.0,0.0,2367900.0,0.0,2324700.0,0.0,2526300.0,0.0,2025000.0,0.0,1724400.0,0.0,1746000.0,0.0,3426300.0,3426300.0,6404400.0,6404400.0,9298800.0,9298800.0,11955600.0,11955600.0,14323500.0,14323500.0,16648200.0,16648200.0,19174500.0,19174500.0,21199500.0,21199500.0,22923900.0,22923900.0,24669900.0,138509100.0
031101020403,19058400.0,0.0,11682900.0,0.0,4500900.0,0.0,4390200.0,0.0,4149000.0,0.0,3624300.0,0.0,3362400.0,0.0,3064500.0,0.0,2311200.0,0.0,2184300.0,0.0,2124900.0,0.0,11682900.0,11682900.0,16183800.0,16183800.0,20574000.0,20574000.0,24723000.0,24723000.0,28347300.0,28347300.0,31709700.0,31709700.0,34774200.0,34774200.0,37085400.0,37085400.0,39269700.0,39269700.0,41394600.0,60453000.0
031300110604,133683300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,7200.0,7200.0,7200.0,7200.0,7200.0,133690500.0
031102050502,102167100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102167100.0
031200031101,76860000.0,0.0,3577500.0,0.0,893700.0,0.0,973800.0,0.0,901800.0,0.0,820800.0,0.0,701100.0,0.0,832500.0,0.0,960300.0,0.0,1290600.0,0.0,1704600.0,0.0,3577500.0,3577500.0,4471200.0,4471200.0,5445000.0,5445000.0,6346800.0,6346800.0,7167600.0,7167600.0,7868700.0,7868700.0,8701200.0,8701200.0,9661500.0,9661500.0,10952100.0,10952100.0,12656700.0,89516700.0
031300130201,45767700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45767700.0
031200031102,76741200.0,0.0,2173500.0,0.0,2195100.0,0.0,1864800.0,0.0,2118600.0,0.0,2221200.0,0.0,2254500.0,0.0,2053800.0,0.0,2108700.0,0.0,1994400.0,0.0,2039400.0,0.0,2173500.0,2173500.0,4368600.0,4368600.0,6233400.0,6233400.0,8352000.0,8352000.0,10573200.0,10573200.0,12827700.0,12827700.0,14881500.0,14881500.0,16990200.0,16990200.0,18984600.0,18984600.0,21024000.0,97765200.0
031300120605,69525000.0,0.0,102600.0,0.0,22500.0,0.0,29700.0,0.0,21600.0,0.0,22500.0,0.0,18900.0,0.0,29700.0,0.0,69300.0,0.0,237600.0,0.0,578700.0,0.0,102600.0,102600.0,125100.0,125100.0,154800.0,154800.0,176400.0,176400.0,198900.0,198900.0,217800.0,217800.0,247500.0,247500.0,316800.0,316800.0,554400.0,554400.0,1133100.0,70658100.0
031101020701,84284100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84284100.0
031102060506,85509900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85509900.0
031102060704,148734000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148734000.0
030801030601,112052700.0,0.0,29700.0,0.0,62100.0,0.0,59400.0,0.0,105300.0,0.0,94500.0,0.0,94500.0,0.0,95400.0,0.0,97200.0,0.0,79200.0,0.0,51300.0,0.0,29700.0,29700.0,91800.0,91800.0,151200.0,151200.0,256500.0,256500.0,351000.0,351000.0,445500.0,445500.0,540900.0,540900.0,638100.0,638100.0,717300.0,717300.0,768600.0,112821300.0
031101020602,107046900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107046900.0
031101020604,194459400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194459400.0
031101020603,131468400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131468400.0
031102060503,84336300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84336300.0
031200010902,107078400.0,0.0,4960800.0,0.0,4267800.0,0.0,4212000.0,0.0,4338900.0,0.0,4384800.0,0.0,4647600.0,0.0,3792600.0,0.0,2809800.0,0.0,1931400.0,0.0,1399500.0,0.0,4960800.0,4960800.0,9228600.0,9228600.0,13440600.0,13440600.0,17779500.0,17779500.0,22164300.0,22164300.0,26811900.0,26811900.0,30604500.0,30604500.0,33414300.0,33414300.0,35345700.0,35345700.0,36745200.0,143823600.0
031300120604,110217600.0,0.0,20700.0,0.0,1800.0,0.0,2700.0,0.0,2700.0,0.0,7200.0,0.0,8100.0,0.0,5400.0,0.0,15300.0,0.0,32400.0,0.0,114300.0,0.0,20700.0,20700.0,22500.0,22500.0,25200.0,25200.0,27900.0,27900.0,35100.0,35100.0,43200.0,43200.0,48600.0,48600.0,63900.0,63900.0,96300.0,96300.0,210600.0,110428200.0
031102060101,216070200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216070200.0
031101020502,172148400.0,0.0,1901700.0,0.0,819900.0,0.0,679500.0,0.0,531900.0,0.0,486900.0,0.0,426600.0,0.0,385200.0,0.0,246600.0,0.0,180000.0,0.0,135900.0,0.0,1901700.0,1901700.0,2721600.0,2721600.0,3401100.0,3401100.0,3933000.0,3933000.0,4419900.0,4419900.0,4846500.0,4846500.0,5231700.0,5231700.0,5478300.0,5478300.0,5658300.0,5658300.0,5794200.0,177942600.0
031401010701,83484000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83484000.0
031200031003,55473300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55473300.0
030801030502,121963500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121963500.0
031401010503,73132200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,2700.0,73134900.0
031300110603,128588400.0,0.0,28800.0,0.0,6300.0,0.0,9900.0,0.0,1800.0,0.0,5400.0,0.0,4500.0,0.0,6300.0,0.0,6300.0,0.0,14400.0,0.0,8100.0,0.0,28800.0,28800.0,35100.0,35100.0,45000.0,45000.0,46800.0,46800.0,52200.0,52200.0,56700.0,56700.0,63000.0,63000.0,69300.0,69300.0,83700.0,83700.0,91800.0,128680200.0
031102060104,86841900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86841900.0
030801030603,149650200.0,0.0,3600000.0,0.0,662400.0,0.0,542700.0,0.0,519300.0,0.0,464400.0,0.0,488700.0,0.0,501300.0,0.0,504900.0,0.0,391500.0,0.0,258300.0,0.0,3600000.0,3600000.0,4262400.0,4262400.0,4805100.0,4805100.0,5324400.0,5324400.0,5788800.0,5788800.0,6277500.0,6277500.0,6778800.0,6778800.0,7283700.0,7283700.0,7675200.0,7675200.0,7933500.0,157583700.0
031102050406,72846000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72846000.0
031200010901,59310900.0,0.0,1990800.0,0.0,1165500.0,0.0,993600.0,0.0,2461500.0,0.0,2342700.0,0.0,1496700.0,0.0,1451700.0,0.0,1421100.0,0.0,1579500.0,0.0,1973700.0,0.0,1990800.0,1990800.0,3156300.0,3156300.0,4149900.0,4149900.0,6611400.0,6611400.0,8954100.0,8954100.0,10450800.0,10450800.0,11902500.0,11902500.0,13323600.0,13323600.0,14903100.0,14903100.0,16876800.0,76187700.0
031300130102,50453100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50453100.0
031101020402,70616700.0,0.0,0.0,0.0,1800.0,0.0,15300.0,0.0,36900.0,0.0,37800.0,0.0,41400.0,0.0,90000.0,0.0,177300.0,0.0,280800.0,0.0,491400.0,0.0,0.0,0.0,1800.0,1800.0,17100.0,17100.0,54000.0,54000.0,91800.0,91800.0,133200.0,133200.0,223200.0,223200.0,400500.0,400500.0,681300.0,681300.0,1172700.0,71789400.0
031300130103,73372500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73372500.0
031200011102,119358900.0,0.0,13749300.0,0.0,7110000.0,0.0,7337700.0,0.0,9011700.0,0.0,10188000.0,0.0,8919000.0,0.0,5553000.0,0.0,3063600.0,0.0,1716300.0,0.0,928800.0,0.0,13749300.0,13749300.0,20859300.0,20859300.0,28197000.0,28197000.0,37208700.0,37208700.0,47396700.0,47396700.0,56315700.0,56315700.0,61868700.0,61868700.0,64932300.0,64932300.0,66648600.0,66648600.0,67577400.0,186936300.0
031102050407,70420500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70420500.0
031200030902,115563600.0,0.0,9000.0,0.0,19800.0,0.0,19800.0,0.0,32400.0,0.0,35100.0,0.0,68400.0,0.0,136800.0,0.0,245700.0,0.0,448200.0,0.0,714600.0,0.0,9000.0,9000.0,28800.0,28800.0,48600.0,48600.0,81000.0,81000.0,116100.0,116100.0,184500.0,184500.0,321300.0,321300.0,567000.0,567000.0,1015200.0,1015200.0,1729800.0,117293400.0
031102060405,118643400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118643400.0
031101020405,85862700.0,0.0,14621400.0,0.0,4958100.0,0.0,5448600.0,0.0,5618700.0,0.0,4517100.0,0.0,4321800.0,0.0,3999600.0,0.0,3459600.0,0.0,3935700.0,0.0,4451400.0,0.0,14621400.0,14621400.0,19579500.0,19579500.0,25028100.0,25028100.0,30646800.0,30646800.0,35163900.0,35163900.0,39485700.0,39485700.0,43485300.0,43485300.0,46944900.0,46944900.0,50880600.0,50880600.0,55332000.0,141194700.0
031101020601,128422800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128422800.0
031101020203,118427400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,5400.0,0.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,2700.0,8100.0,8100.0,15300.0,118442700.0
031200010803,62667000.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,5400.0,0.0,13500.0,0.0,28800.0,0.0,21600.0,0.0,29700.0,0.0,28800.0,0.0,58500.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6300.0,6300.0,19800.0,19800.0,48600.0,48600.0,70200.0,70200.0,99900.0,99900.0,128700.0,128700.0,187200.0,62854200.0
031102060103,120183300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120183300.0
030801030901,112101300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112101300.0
031102060102,87203700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87203700.0
031200030901,100592100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,8100.0,0.0,5400.0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,9000.0,17100.0,17100.0,22500.0,22500.0,36000.0,100628100.0
031102060606,149663700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149663700.0
031102060208,91449000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91449000.0
031200010703,49806000.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,45000.0,0.0,61200.0,0.0,162000.0,0.0,192600.0,0.0,267300.0,0.0,498600.0,0.0,589500.0,0.0,0.0,0.0,0.0,0.0,3600.0,3600.0,48600.0,48600.0,109800.0,109800.0,271800.0,271800.0,464400.0,464400.0,731700.0,731700.0,1230300.0,1230300.0,1819800.0,51625800.0
031102050203,85768200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85768200.0
030801030902,121294800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121294800.0
