HUC12,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
031101020101,255,60,2400000.0,0,1,1,0.5333333333333333,0.49888765156985887,32.0,2,1,0,1
031200030404,256,23,920000.0,0,1,1,0.30434782608695654,0.46013066279384185,7.0,2,0,1,0
031102050101,257,3,120000.0,0,1,1,0.3333333333333333,0.4714045207910317,1.0,2,0,1,0
031300110401,258,13,520000.0,0,1,1,0.23076923076923078,0.42132504423474315,3.0,2,0,1,0
031101030304,259,49,1960000.0,0,1,1,0.4897959183673469,0.499895865874118,24.0,2,0,1,0
031200010303,260,31,1240000.0,0,1,1,0.22580645161290322,0.4181123031230878,7.0,2,0,1,0
031102010802,261,48,1920000.0,0,1,1,0.4375,0.49607837082461076,21.0,2,0,1,0
030801031302,262,54,2160000.0,0,1,1,0.18518518518518517,0.3884477215445006,10.0,2,0,1,0
030802010601,263,197,7880000.0,0,1,1,0.3248730964467005,0.468327415012012,64.0,2,0,1,0
030702040403,264,2,80000.0,0,1,1,0.5,0.5,1.0,2,0,0,0
030702040301,265,9,360000.0,0,1,1,0.4444444444444444,0.4969039949999533,4.0,2,0,1,0
031101030405,266,28,1120000.0,0,1,1,0.21428571428571427,0.41032590332414487,6.0,2,0,1,0
031200030602,267,26,1040000.0,0,1,1,0.19230769230769232,0.39411349099844606,5.0,2,0,1,0
030702040201,268,18,720000.0,0,1,1,0.2222222222222222,0.41573970964154905,4.0,2,0,1,0
031200030501,269,28,1120000.0,0,1,1,0.14285714285714285,0.3499271061118826,4.0,2,0,1,0
030801031003,270,60,2400000.0,0,1,1,0.4166666666666667,0.4930066485916346,25.0,2,0,1,0
031200030302,271,48,1920000.0,0,1,1,0.5625,0.49607837082461076,27.0,2,1,0,1
031300110303,272,5,200000.0,0,1,1,0.2,0.4,1.0,2,0,1,0
031102030906,273,60,2400000.0,0,1,1,0.21666666666666667,0.41197356981027583,13.0,2,0,1,0
031102010704,274,31,1240000.0,0,1,1,0.22580645161290322,0.4181123031230878,7.0,2,0,1,0
031300120403,275,6,240000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
030702040302,276,5,200000.0,0,1,1,0.2,0.4,1.0,2,0,1,0
031300120408,277,23,920000.0,0,1,1,0.30434782608695654,0.46013066279384185,7.0,2,0,1,0
031101030303,278,119,4760000.0,0,1,1,0.6386554621848739,0.48039011522542696,76.0,2,1,0,1
031101030402,279,70,2800000.0,0,1,1,0.3,0.458257569495584,21.0,2,0,1,0
031200010401,280,97,3880000.0,0,1,1,0.23711340206185566,0.4253123988605416,23.0,2,0,1,0
031200030301,281,164,6560000.0,0,1,1,0.3597560975609756,0.4799287945400582,59.0,2,0,1,0
031200010302,282,46,1840000.0,0,1,1,0.2826086956521739,0.4502677212436517,13.0,2,0,1,0
031300110202,283,8,320000.0,0,1,1,0.125,0.33071891388307384,1.0,2,0,1,0
030801031404,284,11,440000.0,0,1,1,0.18181818181818182,0.385694607919935,2.0,2,0,1,0
031300110203,285,9,360000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031300110302,286,9,360000.0,0,0,0,0.0,0.0,0.0,1,0,0,0
031200030403,287,31,1240000.0,0,1,1,0.1935483870967742,0.39507899077148034,6.0,2,0,1,0
031102010902,288,11,440000.0,0,1,1,0.09090909090909091,0.28747978728803447,1.0,2,0,1,0
031200030402,289,10,400000.0,0,1,1,0.1,0.3,1.0,2,0,1,0
031402030803,290,24,960000.0,0,1,1,0.16666666666666666,0.37267799624996495,4.0,2,0,1,0
031200030601,291,29,1160000.0,0,1,1,0.27586206896551724,0.44694763437295587,8.0,2,0,1,0
030801031201,292,12,480000.0,0,1,1,0.5,0.5,6.0,2,0,0,0
